"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         648,       -4.68737418,      -3.494385172,      -3.699705221,      -2.635394161,      -9.522155086
          0,           0,         649,      -4.678991156,      -3.498045917,      -3.705498255,      -2.627113442,      -9.518517039
          0,           0,         650,      -4.670332016,      -3.501759167,      -3.711526168,      -2.618549133,      -9.514896876
          0,           0,         651,      -4.661550628,      -3.505496726,      -3.717734006,      -2.609853199,      -9.511293347
          0,           0,         652,      -4.652784323,       -3.50922919,      -3.724059991,      -2.601161677,      -9.507722402
          0,           0,         653,      -4.644153346,       -3.51292619,      -3.730435402,      -2.592594025,      -9.504213114
          0,           0,         654,        -4.6357613,      -3.516556705,      -3.736784697,      -2.584253462,       -9.50075329
          0,           0,         655,      -4.627696234,      -3.520089417,       -3.74302596,      -2.576227968,      -9.497338065
          0,           0,         656,      -4.620032109,      -3.523493127,       -3.74907174,      -2.568591653,      -9.493980951
          0,           0,         657,       -4.61283042,      -3.526737221,      -3.754830359,      -2.561406317,      -9.490672984
          0,           0,         658,      -4.606141834,       -3.52979217,      -3.760207747,      -2.554723031,      -9.487436881
          0,           0,         659,      -4.600007753,      -3.532630071,      -3.765109795,      -2.548583659,      -9.484294961
          0,           0,         660,      -4.594461749,      -3.535225183,      -3.769445204,      -2.543022255,      -9.481256156
          0,           0,         661,       -4.58953083,      -3.537554475,      -3.773128715,      -2.538066317,      -9.478309911
          0,           0,         662,      -4.585236555,      -3.539598135,      -3.776084526,      -2.533737879,      -9.475456527
          0,           0,         663,      -4.581595972,      -3.541340032,      -3.778249671,      -2.530054447,       -9.47269066
          0,           0,         664,      -4.578622412,      -3.542768103,      -3.779577056,      -2.527029778,       -9.47000935
          0,           0,         665,      -4.576326137,      -3.543874661,      -3.780037876,      -2.524674539,       -9.46744947
          0,           0,         666,      -4.574714867,      -3.544656581,      -3.779623154,      -2.522996821,      -9.464997149
          0,           0,         667,      -4.573794182,      -3.545115386,      -3.778344229,      -2.522002555,      -9.462616683
          0,           0,         668,      -4.573567825,      -3.545257196,      -3.776232152,      -2.521695812,      -9.460340437
          0,           0,         669,      -4.574037912,      -3.545092572,      -3.773336038,      -2.522079019,      -9.458172203
          0,           0,         670,       -4.57520504,      -3.544636245,      -3.769720576,      -2.523153081,      -9.456114735
          0,           0,         671,       -4.57706832,      -3.543906745,      -3.765462938,      -2.524917408,      -9.454179002
          0,           0,         672,      -4.579625308,      -3.542925963,      -3.760649394,      -2.527369874,      -9.452319729
          0,           0,         673,      -4.582871859,       -3.54171865,      -3.755371904,      -2.530506669,      -9.450568628
          0,           0,         674,      -4.586801877,      -3.540311883,      -3.749724933,      -2.534322069,      -9.448915214
          0,           0,         675,      -4.591406962,      -3.538734518,      -3.743802668,      -2.538808107,      -9.447321735
          0,           0,         676,      -4.596675945,      -3.537016659,      -3.737696717,      -2.543954121,      -9.445824093
          0,           0,         677,      -4.602594294,      -3.535189137,      -3.731494352,      -2.549746191,      -9.444460089
          0,           0,         678,      -4.609143375,       -3.53328304,      -3.725277258,      -2.556166435,      -9.443168083
          0,           0,         679,      -4.616299557,      -3.531329282,      -3.719120746,      -2.563192147,      -9.441956742
          0,           0,         680,       -4.62403314,       -3.52935823,      -3.713093361,      -2.570794775,      -9.440813676
          0,           0,         681,      -4.632307102,      -3.527399385,      -3.707256801,      -2.578938721,      -9.439738296
          0,           0,         682,      -4.641075656,      -3.525481119,      -3.701666058,       -2.58757995,      -9.438732676
          0,           0,         683,      -4.650282629,      -3.523630463,      -3.696369736,      -2.596664443,      -9.437793222
          0,           0,         684,      -4.659859711,      -3.521872946,      -3.691410464,      -2.606126499,      -9.436871473
          0,           0,         685,      -4.669724622,      -3.520232474,      -3.686825372,      -2.615886968,      -9.435944608
          0,           0,         686,      -4.679779339,      -3.518731253,      -3.682646582,      -2.625851515,      -9.434995911
          0,           0,         687,      -4.689908559,      -3.517389732,      -3.678901688,      -2.635909094,      -9.433994443
          0,           0,         688,      -4.699978654,      -3.516226584,      -3.675614223,      -2.645930866,      -9.432945157
          0,           0,         689,      -4.709837486,      -3.515258691,      -3.672804074,      -2.655769891,      -9.431844815
          0,           0,         690,      -4.719315468,      -3.514501158,      -3.670487856,       -2.66526198,      -9.430703622
          0,           0,         691,      -4.728228347,      -3.513967323,      -3.668679231,      -2.674228143,      -9.429530951
          0,           0,         692,      -4.736382085,      -3.513668779,      -3.667389169,      -2.682479016,      -9.428323442
          0,           0,         693,      -4.743580067,      -3.513615394,       -3.66662616,      -2.689821514,      -9.427068356
          0,           0,         694,      -4.749632553,      -3.513815326,      -3.666396367,      -2.696067684,      -9.425742102
          0,           0,         695,      -4.754367815,       -3.51427504,      -3.666703713,      -2.701045309,      -9.424331081
          0,           0,         696,       -4.75764393,       -3.51499931,      -3.667549927,      -2.704609321,      -9.422828625
          0,           0,         697,      -4.759359744,      -3.515991217,      -3.668934516,      -2.706652687,      -9.421226534
          0,           0,         698,       -4.75946337,      -3.517252136,      -3.670854688,      -2.707115192,      -9.419507446
          0,           0,         699,      -4.757956802,      -3.518781713,      -3.673305216,      -2.705988688,      -9.417668126
          0,           0,         700,      -4.754895811,      -3.520577827,      -3.676278227,      -2.703317888,      -9.415723305
          0,           0,         701,      -4.750385149,      -3.522636548,      -3.679762948,      -2.699196559,      -9.413671734
          0,           0,         702,      -4.744569905,      -3.524952073,      -3.683745366,        -2.6937598,      -9.411502403
          0,           0,         703,      -4.737624473,      -3.527516671,       -3.68820784,      -2.687173689,      -9.409218146
