"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       1618,             16.18,      -8.985538629,      -9.688321552,      -10.32244702,                 0,       1.859494932,     -0.7802565667,     0.08918807773
       1619,             16.19,      -8.994295751,      -9.693804062,      -10.33719313,                 0,       1.866913988,     -0.7985201772,      0.0892075044
       1620,              16.2,      -9.001025737,      -9.698528922,      -10.34763961,                 0,       1.873471841,     -0.8095148056,     0.08919329357
       1621,             16.21,      -9.005441366,      -9.702334022,      -10.35137607,                 0,       1.878953658,     -0.8132075514,     0.08914597856
       1622,             16.22,      -9.007305757,      -9.704960314,      -10.34724192,                 0,       1.883193686,     -0.8096417203,     0.08906715464
       1623,             16.23,      -9.006626288,      -9.706335855,      -10.33698921,                 0,       1.886068287,     -0.7989201049,     0.08895947121
       1624,             16.24,       -9.00373518,      -9.706605119,      -10.32354964,                 0,        1.88749571,     -0.7812210099,     0.08882660518
       1625,             16.25,      -8.999002374,      -9.705843333,      -10.30847166,                 0,       1.887430582,     -0.7567691683,     0.08867315217
       1626,             16.26,      -8.992971435,      -9.704203305,      -10.29199013,                 0,       1.885870959,     -0.7258368314,     0.08850460741
       1627,             16.27,      -8.986053704,      -9.701626362,      -10.27468581,                 0,       1.882872902,     -0.6887324097,     0.08832706482
       1628,             16.28,      -8.978538915,       -9.69817779,      -10.25761476,                 0,       1.878542937,      -0.645790816,     0.08814688237
       1629,             16.29,      -8.970466953,      -9.693969574,      -10.24164861,                 0,       1.873044587,     -0.5973881502,     0.08797041309
       1630,              16.3,      -8.962014343,       -9.68923964,      -10.22685682,                 0,       1.866561159,     -0.5439205234,     0.08780380195
       1631,             16.31,      -8.953302114,      -9.684109242,      -10.21298021,                 0,       1.859297597,     -0.4858112306,     0.08765279052
       1632,             16.32,       -8.94456623,      -9.678732521,      -10.20012225,                 0,       1.851477862,     -0.4235149184,     0.08752247307
       1633,             16.33,      -8.935886753,      -9.673189514,      -10.18845727,                 0,       1.843356521,     -0.3575120474,     0.08741715798
       1634,             16.34,      -8.927451233,      -9.667580623,      -10.17828106,                 0,       1.835205187,     -0.2883133819,     0.08734025909
       1635,             16.35,      -8.919454411,      -9.662095054,      -10.16969882,                 0,       1.827303223,     -0.2164564895,     0.08729498585
       1636,             16.36,      -8.911867019,      -9.656722048,       -10.1626166,                 0,       1.819919197,     -0.1425081195,     0.08728306164
       1637,             16.37,      -8.904678318,        -9.6514856,      -10.15686487,                 0,       1.813315143,    -0.06707246627,     0.08730547433
       1638,             16.38,      -8.898212633,       -9.64669017,      -10.15256454,                 0,       1.807732369,    0.009213276645,     0.08736281745
       1639,             16.39,      -8.891953519,      -9.641742726,      -10.14949563,                 0,       1.803336081,     0.08568719659,     0.08745292929
       1640,              16.4,      -8.894089031,      -9.648684105,        -10.151481,                 0,        1.80074799,      0.1616870013,     0.08757217702
       1641,             16.41,      -8.892788565,      -9.646943975,      -10.15382399,                 0,       1.799676392,      0.2364588184,     0.08771581105
       1642,             16.42,      -8.893550876,      -9.646322914,      -10.15772595,                 0,       1.800100527,      0.3093340431,     0.08787829058
       1643,             16.43,      -8.897352644,      -9.649221923,      -10.16389046,                 0,       1.802222393,      0.3796091182,     0.08805359158
       1644,             16.44,       -8.89862684,      -9.648413359,       -10.1695735,                 0,        1.80557414,      0.4465396565,     0.08823532565
       1645,             16.45,      -8.900206884,      -9.648011585,      -10.17616556,                 0,       1.810064383,      0.5094855714,     0.08841698461
       1646,             16.46,      -8.909627061,      -9.654211288,      -10.18839677,                 0,       1.816365022,      0.5679085218,     0.08859221995
       1647,             16.47,      -8.916535446,      -9.657237434,      -10.20118289,                 0,       1.823766531,      0.6211132616,     0.08875491746
       1648,             16.48,      -8.926517048,      -9.662046442,      -10.21477338,                 0,       1.831797009,      0.6685727306,     0.08889941364
       1649,             16.49,      -8.937887859,      -9.668342527,      -10.22872426,                 0,       1.840180849,      0.7098294416,     0.08902070173
       1650,              16.5,      -8.948305891,      -9.673843755,      -10.24220688,                 0,       1.848612433,      0.7445111975,     0.08911467001
       1651,             16.51,      -8.957900178,      -9.678697014,      -10.25484263,                 0,       1.856798737,      0.7723246246,      0.0891781863
       1652,             16.52,       -8.96661387,      -9.683025236,      -10.26617149,                 0,       1.864461507,      0.7930386051,     0.08920913741
       1653,             16.53,      -8.974110578,      -9.686762346,      -10.27619822,                 0,       1.871346927,      0.8065162316,     0.08920652546
       1654,             16.54,      -8.980141828,      -9.689812044,      -10.28485835,                 0,       1.877229299,      0.8126965061,     0.08917049674
       1655,             16.55,      -8.984517231,      -9.692122823,         -10.29103,                 0,       1.881925603,      0.8116035924,     0.08910228495
       1656,             16.56,      -8.986911183,      -9.693540905,      -10.29280318,                 0,        1.88529423,      0.8033176666,      0.0890041859
       1657,             16.57,      -8.987331706,      -9.694070801,      -10.28935256,                 0,       1.887235793,      0.7879893697,     0.08887953084
       1658,             16.58,      -8.985953295,      -9.693664705,      -10.28235537,                 0,       1.887685135,      0.7658242981,       0.088732604
       1659,             16.59,      -8.983154318,       -9.69250555,      -10.27473567,                 0,       1.886627092,      0.7370782437,     0.08856862042
       1660,              16.6,      -8.979388655,      -9.690912055,      -10.26821409,                 0,       1.884104062,      0.7020497639,     0.08839350272
       1661,             16.61,      -8.975071437,        -9.6890848,      -10.26220738,                 0,       1.880210725,      0.6610632928,      0.0882135494
       1662,             16.62,      -8.970130351,      -9.686791048,      -10.25524952,                 0,       1.875091941,      0.6144828605,     0.08803513422
